"20% increased [ElementalInfusion|Elemental Infusion] duration","增加 20%[ElementalInfusion|元素灌注]持續時間"
"[Remnant|Remnants] can be collected from 15% further away","[Remnant|痕跡]可從 15% 更遠距離撿拾"
"6% increased [Lightning] Damage","[Lightning|閃電]傷害增加 6%"
"8% increased Mana Regeneration Rate","增加 8% 魔力回復率"
"7% increased [Lightning] Damage","[Lightning|閃電]傷害增加 7%"
"Gain [LightningArchon|Lightning Archon] after spending 100% of your Maximum Mana","消耗你的 100% 最大魔力時，會獲得[LightningArchon|閃電統治者]"
"Immune to [Shock] while affected by [LightningArchon|Lightning Archon]",受[LightningArchon|閃電統治者]影響時，免疫[Shock|感電]
"50% reduced [BuffEffect|effect] of [Shock|Shock] on you","減少 50%你身上的[Shock|感電][BuffEffect|效果]"
"10% increased [Withered|Withered] [BuffMagnitude|Magnitude]","增加 10%[Withered|凋零][BuffMagnitude|幅度]"
"+13 to all [Attributes|Attributes]","+13 點全部[Attributes|能力值]"
"-7% to [Resistances|Chaos Resistance]","-7% [Resistances|混沌抗性]"
"[LifeLoss|Lose] 3% of maximum Life and [EnergyShield|Energy Shield] when you use a Chaos Skill","當你使用混沌技能時，[LifeLoss|失去] 3% 的最大生命和[EnergyShield|能量護盾]"
"20% increased Global [Defences]","全域[Defences|防禦]增加 20%"
"[HitDamage|Hits] [ArmourBreak|Break] 30% increased [Armour|Armour] on targets with [Ailments]","[HitDamage|擊中]受[Ailments|異常狀態]影響的敵人時，增加 30%對其[Armour|護甲值][ArmourBreak|破壞]"
"20% increased [Withered|Withered] [BuffMagnitude|Magnitude]","增加 20%[Withered|凋零][BuffMagnitude|幅度]"
"15% chance to [Impale] on [Spell] [HitDamage|Hit]","[Spell|法術][HitDamage|擊中]時有 15% 機率造成[Impale|穿刺]"
"[Gain] 3% of [Physical|Physical] Damage as extra [Chaos|Chaos] Damage","[Gain|獲得]相當於 3% [Physical|物理]傷害的額外[Chaos|混沌]傷害"
"12% increased [Attack] [Physical] Damage","增加 12%[Attack|攻擊][Physical|物理]傷害"
"20% increased [BuffMagnitude|Magnitude] of [Impale]s inflicted with Spells","增加 20%法術所造成之[Impale|穿刺]的[BuffMagnitude|幅度]"
"[Gain] 8% of [Physical|Physical] Damage as extra [Chaos|Chaos] Damage","[Gain|獲得]相當於 8% [Physical|物理]傷害的額外[Chaos|混沌]傷害"
"[HitDamage|Hits] [ArmourBreak|Break] 50% increased [Armour|Armour] on targets with [Ailments]","[HitDamage|擊中]受[Ailments|異常狀態]影響的敵人時，增加 50%對其[Armour|護甲值][ArmourBreak|破壞]"
"[Gain] 8% of Damage as Extra [Physical] Damage","[Gain|獲得]相當於傷害 8% 的額外[Physical|物理]傷害"
"15% increased effect of [ArmourBreak|Fully Broken Armour]","增加 15%[ArmourBreak|完全破甲]的效果"
"6% of [Physical] Damage taken [Recoup|Recouped] as Life","承受的 6% [Physical|物理]傷害[Recoup|補償]為生命"
"5% increased [Physical] Damage","增加 5% [Physical|物理]傷害"
"3% of [Physical] Damage taken [Recoup|Recouped] as Life","承受的 3% [Physical|物理]傷害[Recoup|補償]為生命"
"10% of [Physical] Damage taken [Recoup|Recouped] as Life","承受的 10% [Physical|物理]傷害[Recoup|補償]為生命"
"Enemies you inflict [Bleeding] on cannot Regenerate Life",你施加[Bleeding|流血]的敵人無法回復生命
"40% increased [BuffMagnitude|Magnitude] of [Bleeding] you inflict against [Pinned] Enemies","增加 40%你對[Pinned|釘身]敵人造成的[Bleeding|流血][BuffMagnitude|幅度]"
"[Physical] [Spell] [Critical] [HitDamage|Hits] build [Pinned|Pin]",[Physical|物理][Spell|法術][HitDamage|擊中]且[Critical|暴擊]時，會累積[Pinned|釘身]
"40% reduced Duration of [Bleeding] on You","減少40% 你身上的[Bleeding|流血]持續時間"
"Immune to [CorruptedBlood|Corrupted Blood]",免疫[CorruptedBlood|腐化之血]
"20% increased Damage for each type of [ElementalAilments|Elemental Ailment] on Enemy","每對敵人施加一種[ElementalAilments|元素異常狀態]，增加 20%傷害"
"10% increased [Exposure] Effect","增加 10% [Exposure|曝曬]效果"
"30% increased [Exposure] Effect","增加 30% [Exposure|曝曬]效果"
"Damage [Penetration|Penetrates] 12% [ElementalDamage|Elemental] [Resistances]","傷害[Penetration|穿透] 12% [ElementalDamage|元素][Resistances|抗性]"
"[Exposure] you inflict lowers [Resistances] by an additional 5%","你造成的[Exposure|曝曬]使受影響的[Resistances|抗性]額外降低 5%"
"25% increased Mana Cost [Efficiency] while on [LowMana|Low Mana]","[LowMana|貧魔狀態]時，增加 25%魔力消耗[Efficiency|效率]"
"20% increased [EnergyShield|Energy Shield] Recovery rate","增加 20%[EnergyShield|能量護盾]恢復率"
"8% increased Mana Cost [Efficiency]","增加 8%魔力消耗[Efficiency|效率]"
"15% increased Mana Cost [Efficiency]","增加 15%魔力消耗[Efficiency|效率]"
"Recover 1% of maximum Mana on Kill","擊殺時恢復 1% 魔力"
"Recover 2% of maximum Mana on Kill","擊殺時恢復 2% 魔力"
"20% increased Mana Cost [Efficiency]","增加 20%魔力消耗[Efficiency|效率]"
"15% increased Cost [Efficiency] of [Attack|Attacks]","增加 15%[Attack|攻擊]消耗[Efficiency|效率]"
"Recover 2% of maximum Life when you use a Mana [Flask]","當你使用魔力[Flask|藥劑]，恢復 2% 最大生命"
"20% increased [Accuracy] Rating","增加 20%[Accuracy|命中]值"
"6% increased [Reservation] Efficiency of [Herald] Skills","[Herald|捷光環]技能增加 6% [Reservation|保留]效率"
"8% increased [Reservation] Efficiency of [Herald] Skills","[Herald|捷光環]技能增加 8% [Reservation|保留]效率"
"40% increased [Cold] Damage while affected by [Herald] of Ice","受冰霜之[Herald|捷]影響時，增加 40%[Cold|冰冷]傷害"
"40% increased [Fire] Damage while affected by [Herald] of Ash","受灰燼之[Herald|捷]影響時，增加 40%[Fire|火焰]傷害"
"40% increased [Lightning] Damage while affected by [Herald] of Thunder","受閃電之[Herald|捷]影響時，增加 40%[Lightning|閃電]傷害"
"20% increased [Reservation] Efficiency of [Herald] Skills","[Herald|捷光環]技能增加 20% [Reservation|保留]效率"
"30% reduced Damage","減少 30% 傷害"
"+8% to [Critical|Critical Hit] Chance of [Herald] Skills","受[Herald|捷光環]技能影響時，+8% [Critical|暴擊]率"
"[Herald] Skills have 25% increased Area of Effect","[Herald|捷光環]技能增加 25% 效果範圍"
"40% increased [Chaos] Damage while affected by [Herald] of Plague","受瘟疫之[Herald|捷]影響時，增加 40% [Chaos|混沌]傷害"
"40% increased [Physical] Damage while affected by [Herald] of Blood","受鮮血之[Herald|捷]影響時，增加 40% [Physical|物理]傷害"
"[Aura] Skills have 5% increased [BuffMagnitude|Magnitudes]","[Aura|光環]技能增加 5% [BuffMagnitude|幅度]"
"20% increased [Presence|Presence] Area of Effect","增加 20%[Presence|存在範圍]的效果範圍"
"15% increased [Presence|Presence] Area of Effect","增加 15%[Presence|存在範圍]的效果範圍"
"[Aura] Skills have 6% increased [BuffMagnitude|Magnitudes]","[Aura|光環]技能增加 6% [BuffMagnitude|幅度]"
"30% increased [Presence|Presence] Area of Effect","增加 30%[Presence|存在範圍]的效果範圍"
"[Aura] Skills have 12% increased [BuffMagnitude|Magnitudes]","[Aura|光環]技能增加 12% [BuffMagnitude|幅度]"
"4% increased [Spirit]","增加 4%[Spirit|精魂]"
"[Allies|Allies] in your [Presence|Presence] deal 8% increased Damage","增加 8%處於你[Presence|存在範圍]中的[Allies|友方]所造成的傷害"
"8% increased [Attack|Attack] Damage while you have an [Allies|Ally] in your [Presence|Presence]","當你的[Presence|存在範圍]中有一名[Allies|友方]時，增加 8%[Attack|攻擊]傷害"
"[Allies|Allies] in your [Presence|Presence] deal 16% increased Damage","增加 16%處於你[Presence|存在範圍]中的[Allies|友方]所造成的傷害"
"40% increased [Presence|Presence] Area of Effect","增加 40%[Presence|存在範圍]的效果範圍"
"[Allies|Allies] in your [Presence|Presence] deal 40% increased Damage","增加 40%處於你[Presence|存在範圍]中的[Allies|友方]所造成的傷害"
"40% reduced [Presence|Presence] Area of Effect","減少 40%[Presence|存在範圍]的效果範圍"
"[Rage] you gain is also granted to [Allies] in your [Presence]",你獲得的[Rage|盛怒]也會賦予你[Presence|存在範圍]中的[Allies|友方]
"[Aura] Skills have 14% increased [BuffMagnitude|Magnitudes]","[Aura|光環]技能增加 14% [BuffMagnitude|幅度]"
"Your [Aura] [Buff|Buffs] do not affect [Allies]",光環效果對友方沒有作用
"9% increased [Presence|Presence] Area of Effect","增加 9%[Presence|存在範圍]的效果範圍"
"3% increased Area of Effect","增加 3% 範圍效果"
"15% reduced [Presence|Presence] Area of Effect","減少 15%[Presence|存在範圍]的效果範圍"
"20% reduced [Presence|Presence] Area of Effect","減少 20%[Presence|存在範圍]的效果範圍"
"3% reduced Area of Effect","減少 3% 範圍效果"
"8% reduced Area of Effect","減少 8% 範圍效果"
"[Invoke|Invocated] [Spell|Spells] deal 15% increased Damage","[Invoke|祈願][Spell|法術]增加 15% 造成的傷害"
"10% increased Mana Cost [Efficiency]","增加 10%魔力消耗[Efficiency|效率]"
"[Trigger|Triggered] [Spell|Spells] deal 40% increased [Spell] Damage","[Trigger|觸發][Spell|法術]增加 40% 造成的[Spell|法術]傷害"
"[Invoke|Invocated] skills have 30% increased Maximum [Energy]","增加 30%[Invoke|祈願]技能的最大[Energy|能量]"
"[Invoke|Invocated] [Spell|Spells] have 40% chance to consume half as much [Energy]","[Invoke|祈願][Spell|法術]有 40% 機率消耗一半的[Energy|能量]"
"[Meta] Skills have 20% increased [Reservation] [Efficiency]","[Meta|主要]技能增加 20% [Reservation|保留][Efficiency|效率]"
"[Invoke|Invocation] [Spell|Spells] have 20% increased [CriticalDamageBonus|Critical Damage Bonus]","[Invoke|祈願][Spell|法術]增加 20% [CriticalDamageBonus|暴擊傷害加成]"
"[Invoke|Invocated] [Spell|Spells] have 40% increased [Critical|Critical Hit Chance]","[Invoke|祈願][Spell|法術]增加 40% [Critical|暴擊率]"
"[Invoke|Invocated] [Spell|Spells] have 15% increased [Critical|Critical Hit Chance]","[Invoke|祈願][Spell|法術]增加 15% [Critical|暴擊率]"
"[Invoke|Invocation] [Spell|Spells] have 50% increased [CriticalDamageBonus|Critical Damage Bonus]","[Invoke|祈願][Spell|法術]增加 50% [CriticalDamageBonus|暴擊傷害加成]"
"8% of [Spell] Mana Cost [StatConversion|Converted] to Life Cost","8% [Spell|法術]魔力消耗[StatConversion|轉換]為生命消耗"
"6% increased [Spell] Damage with [Spell|Spells] that cost Life","消耗生命的[Spell|法術]增加 6% [Spell|法術]傷害"
"15% of [Spell] Mana Cost [StatConversion|Converted] to Life Cost","15% [Spell|法術]魔力消耗[StatConversion|轉換]為生命消耗"
"12% increased [Spell] Damage with [Spell|Spells] that cost Life","消耗生命的[Spell|法術]增加 12% [Spell|法術]傷害"
"25% increased Life Regeneration rate","增加 25% 生命回復率"
"25% of [Spell] Mana Cost [StatConversion|Converted] to Life Cost","25% [Spell|法術]魔力消耗[StatConversion|轉換]為生命消耗"
"15% increased Life Cost of Skills","增加 15% 技能生命消耗"
"40% increased [Spell] Damage with [Spell|Spells] that cost Life","消耗生命的[Spell|法術]增加 40% [Spell|法術]傷害"
"50% increased [Critical|Critical Hit Chance] against Enemies that are on Full Life","對滿血的敵人增加50% [Critical|暴擊率]"
"[Companion|Companions] deal 12% increased Damage","增加 12%[Companion|盟友]造成的傷害"
"10% increased Damage while your [Companion] is in your [Presence]","當你的[Companion|盟友]位於你的[Presence|存在範圍]內時，增加 10%傷害"
"[Companion|Companions] have 12% increased maximum Life","增加 12%[Companion|盟友]的最大生命"
"10% increased [Defences] while your [Companion] is in your [Presence]","當你的[Companion|盟友]位於你的[Presence|存在範圍]內時，增加 10%[Defences|防禦]"
"[Companion|Companions] have 20% increased maximum Life","增加 20%[Companion|盟友]的最大生命"
"20% increased Life Recovery Rate while your [Companion] is in your [Presence]","當你的[Companion|盟友]在你的[Presence|存在範圍]內時，增加 20%生命恢復率"
"[LifeLeech|Leeching Life] from your [HitDamage|Hits] causes your [Companion] to also Leech the [LeechSameAmount|same amount] of Life",你的[HitDamage|擊中]所造成的[LifeLeech|生命偷取]也會你的[Companion|盟友]也能偷取[LeechSameAmount|等量]生命
"[Companion|Companions] gain your [Strength]",[Companion|盟友]獲得你的[Strength|力量]
"4% reduced [Slow|Slowing] Potency of [Debuff|Debuffs] on You","減少 4%你身上的[Debuff|減益效果][Slow|緩速]程度"
"15% increased [Attack] Speed if you've been Hit [Recently]","若你[Recently|近期]被擊中，增加 15%[Attack|攻擊]速度"
"[Debuff|Debuffs] on you expire 25% faster","你身上的[Debuff|減益效果]加快 25% 失效"
"16% increased [CooldownRecovery|Cooldown Recovery Rate]","增加 16% [CooldownRecovery|冷卻時間恢復率]"
"[Debuff|Debuffs] on you expire 3% faster","你身上的[Debuff|減益效果]加快 3% 失效"
"40% increased [StunThreshold|Stun Threshold]","增加 40%[StunThreshold|暈眩門檻]"
"25% increased [Flammability] [BuffMagnitude|Magnitude]","[Flammability|易燃][BuffMagnitude|幅度]增加 25%"
"15% increased Damage with [HitDamage|Hits] against [Blind|Blinded] Enemies","增加 15%對被[Blind|致盲]敵人的[HitDamage|擊中]傷害"
"25% increased [Blind] duration","增加 25% [Blind|致盲]持續時間"
"25% increased Damage with [HitDamage|Hits] against [Blind|Blinded] Enemies","增加 25%對被[Blind|致盲]敵人的[HitDamage|擊中]傷害"
"Enemies Blinded by you have 50% reduced [Critical|Critical Hit] Chance","被你致盲的敵人減少 50% [Critical|暴擊]率"
"50% increased [Critical|Critical Hit] Chance against Blinded Enemies","對致盲的敵人增加 50% [Critical|暴擊]率"
"Enemies Blinded by you have 15% reduced [Critical|Critical Hit] Chance","被你致盲的敵人減少 15% [Critical|暴擊]率"
"15% increased [Critical|Critical Hit] Chance against Blinded Enemies","對致盲的敵人增加 15% [Critical|暴擊]率"
"10% increased [Attack] Area Damage","增加 10%[Attack|攻擊]範圍傷害"
"6% increased [Attack] Area Damage","增加 6%[Attack|攻擊]範圍傷害"
"4% increased Area of Effect for [Attack|Attacks]","[Attack|攻擊]增加 4% 效果範圍"
"15% increased Area of Effect if you've Killed [Recently]","若你[Recently|近期]有擊殺，增加 15% 效果範圍"
"[Strike|Strikes] deal Splash damage to targets within 1.5 metres","[Strike|打擊]會對 1.5 公尺內的目標造成擴散傷害"
"[Fissure] Skills have a 20% chance to create an additional [Fissure]","[Fissure|裂縫]技能有 20% 機率創造一個額外[Fissure|裂縫]"
"[Detonator] skills have 80% reduced damage","[Detonator|引爆器]技能減少 80% 傷害"
"[Detonator] skills have 40% increased Area of Effect","[Detonator|引爆器]技能增加 40% 效果範圍"
"[Detonator] skills have 8% increased Area of Effect","[Detonator|引爆器]技能增加 8% 效果範圍"
"10% increased [Spell] Area Damage","增加 10%[Spell|法術]範圍傷害"
"[Spell|Spell] Skills have 6% increased Area of Effect","[Spell|法術]技能增加 6% 效果範圍"
"[Spell|Spell] Skills have 25% increased Area of Effect","[Spell|法術]技能增加 25% 效果範圍"
"Final Repeat of [Spell|Spells] has 30% increased Area of Effect","[Spell|法術]的最後一次重複增加 30% 效果範圍"
"[Spell|Spell] Skills have 15% increased Area of Effect","[Spell|法術]技能增加 15% 效果範圍"
"5% reduced [Projectile] Speed for [Spell] Skills","減少 5%[Spell|法術]技能的[Projectile|投射物]速度"
"15% increased [Spell] Damage","增加 15%[Spell|法術]傷害"
"10% reduced [Projectile] Speed for [Spell] Skills","減少 10%[Spell|法術]技能的[Projectile|投射物]速度"
"15% increased [Projectile] Speed for [Spell] Skills","增加 15%[Spell|法術]技能的[Projectile|投射物]速度"
"40% increased [CullingStrike|Culling Strike] Threshold against [Rarity|Rare or Unique] Enemies","增加 40%對[Rarity|稀有或傳奇]敵人的[CullingStrike|撲殺]門檻"
"5% increased [CullingStrike|Culling Strike] Threshold","增加 5%[CullingStrike|撲殺]門檻"
"15% increased [Immobilised|Immobilisation] buildup","增加 15%[Immobilised|禁錮]累積"
"40% increased [CullingStrike|Culling Strike] Threshold against [Immobilised] Enemies","增加 40%對[Immobilised|受禁錮]敵人的[CullingStrike|撲殺]門檻"
"40% increased Damage against [Daze|Dazed] Enemies","對[Daze|目眩]敵人的傷害增加 40%"
"15% increased Damage against [Daze|Dazed] Enemies","增加 15%對[Daze|目眩]敵人的傷害"
"15% increased [Critical] Hit Chance against [Daze|Dazed] Enemies","對[Daze|目眩]敵人的[Critical|暴擊]機率增加 15%"
"15% increased [BuffMagnitude|Magnitude] of [Daze]","增加 15%[Daze|目眩][BuffMagnitude|幅度]"
"8% increased chance to [Shock]","增加 8% [Shock|感電]機率"
"8% increased [Freeze|Freeze] Buildup","增加 8% [Freeze|冰凍]累積"
"[Gain] 12% of [Physical] Damage as Extra [Cold] Damage against [Daze|Dazed] Enemies","對於受[Daze|目眩]敵人，[Gain|獲得]相當於[Physical|物理]傷害 12% 的額外[Cold|冰冷]傷害"
"[Gain] 12% of [Physical] Damage as Extra [Lightning] Damage against [Daze|Dazed] Enemies","對於受[Daze|目眩]敵人，[Gain|獲得]相當於[Physical|物理]傷害 12% 的額外[Lightning|閃電]傷害"
"40% increased [Critical] Hit Chance against [Daze|Dazed] Enemies","對[Daze|目眩]敵人的[Critical|暴擊]機率增加 40%"
"12% increased [Thorns|Thorns] damage","增加 12%[Thorns|荊棘]傷害"
"Gain [Physical|Physical] [Thorns|Thorns] damage equal to 10% of [ItemDefences|Item Armour] on [Equipped] Body Armour","獲得等同於[Equipped|已裝備]身體護甲的[ItemDefences|物品護甲值] 10% 的[Physical|物理][Thorns|荊棘]傷害"
"[Thorns|Thorns Damage] has 50% chance to ignore Enemy [Armour|Armour]","[Thorns|荊棘傷害]有 50% 機率無視敵人[Armour|護甲]"
"10% of [Thorns|Thorns] Damage [LifeLeech|Leeched as Life]","[Thorns|荊棘]傷害的 10% 轉化為[LifeLeech|生命偷取]"
"+6% to Thorns [Critical|Critical Hit] Chance","+6% 荊棘的[Critical|暴擊]率"
"[Thorns|Thorns Damage] has 25% chance to ignore Enemy [Armour|Armour]","[Thorns|荊棘傷害]有 25% 機率無視敵人[Armour|護甲]"
"30% increased [Thorns|Thorns] [CriticalDamageBonus|Critical Damage Bonus]","增加 30%[Thorns|荊棘][CriticalDamageBonus|暴擊傷害加成]"
"Regenerate 2.5% of maximum Life per second while [Surrounded|Surrounded]","[Surrounded|被包圍]時，每秒回復 2.5% 生命"
"20% increased [Armour|Armour] while [Surrounded|Surrounded]","[Surrounded|被包圍]時，增加 20%[Armour|護甲值]"
"20% increased [Evasion|Evasion Rating] while [Surrounded|Surrounded]","[Surrounded|被包圍]時，增加 20%[Evasion|閃避值]"
"10% increased Movement Speed while [Surrounded]","[Surrounded|被包圍]時增加 10% 移動速度"
"+0.5 metres to Dodge Roll distance while [Surrounded]","[Surrounded|被包圍]時閃避翻滾距離 +0.5 公尺"
"50% increased [Surrounded] Area of Effect","增加 50% [Surrounded|被包圍]的效果範圍"
"30% increased [Block|Block] chance while [Surrounded]","[Surrounded|被包圍]時增加 30% [Block|格擋]機率"
"10% increased [Deflect|Deflection Rating] while [Surrounded]","[Surrounded|被包圍]時增加 10% [Deflect|偏斜值]"
"40% increased [AilmentThreshold|Ailment] and [StunThreshold|Stun] Threshold while [Surrounded]","[Surrounded|被包圍]時增加 40% [AilmentThreshold|異常狀態]及[StunThreshold|暈眩]門檻"
"100% increased [Attack|Attack] Damage while [Surrounded|Surrounded]","[Surrounded|被包圍]時，增加 100%[Attack|攻擊]傷害"
"30% reduced [Accuracy] Rating while [Surrounded]","[Surrounded|被包圍]時減少 30% [Accuracy|命中]值"
"Banner Skills have 12% increased Aura [BuffMagnitude|Magnitudes]","旗幟技能增加 12% 光環[BuffMagnitude|幅度]"
"20% increased [Glory] generation for [Banner] Skills","[Banner|旗幟]技能增加 20% 生成的[Glory|榮耀]"
"[Banner] Skills have 20% increased Duration","[Banner|旗幟]技能增加 20% 持續時間"
"[Banner] [Buff|Buffs] linger on you for 2 seconds after you leave the Area","你離開區域後，[Banner|旗幟][Buff|增益效果]在你身上停留 2 秒"
"[Banner|Banners] also grant +25% to all [ElementalDamage|Elemental] [Resistances] to you and [Allies]","[Banner|旗幟]也會賦予你和[Allies|友方] +25% 全[ElementalDamage|元素][Resistances|抗性]"
"[Banner] Skills have 30% increased Duration","[Banner|旗幟]技能增加 30% 持續時間"
"[Banner] Skills have 30% increased Area of Effect","[Banner|旗幟]技能增加 30% 效果範圍"
"+1 to maximum number of placed [Banner|Banners]",+1最大[Banner|戰旗]放置數量
"When a [Banner] expires, recover 15% of the [Glory] required for that Banner","當[Banner|旗幟]消失時，恢復 15% 該旗幟所需的[Glory|榮耀]"
"[Banner] Skills have 15% increased Area of Effect","[Banner|旗幟]技能增加 15% 效果範圍"
"30% increased Area of Effect of [Aftershock|Aftershocks] you create yourself","你製造的[Aftershock|餘震]範圍效果增加 30%"
"5% chance for [Slam] Skills you use yourself to cause [Aftershock|Aftershocks]","你自己使用的[Slam|重擊]技能有 5% 機率造成[Aftershock|餘震]"
"[Mark] Skills have 10% increased Use Speed","增加 10%[Mark|印記]技能的施放速度"
"Enemies you [Mark] have 10% reduced [Accuracy|Accuracy Rating]","減少 10%被你施加[Mark|印記]的敵人[Accuracy|命中值]"
"4% increased Movement Speed if you've used a [Mark] [Recently]","若你[Recently|近期]施放過[Mark|印記]法術，增加 4%移動速度"
"60% increased Mana Cost [Efficiency] of [Mark|Marks]","增加 60%[Mark|印記]的魔力消耗[Efficiency|效率]"
"Recover 3% of maximum Life when you create an [Offering]","當你創造[Offering|奉獻]時，恢復 3% 最大生命"
"50% increased [Minion] Damage while you have at least two different active [Offering|Offerings]","當你有至少兩個不同的[Offering|獻祭]生效時，增加 50%[Minion|召喚物]傷害"
"[Offering] Skills have 20% increased Duration","[Offering|奉獻]技能增加 20% 持續時間"
"[Offering] Skills have 15% increased [Buff] effect","增加 15% 奉獻效果"
"[Offering|Offerings] cannot be damaged if they have been created [Recently]",[Recently|近期]創造的[Offering|奉獻]不會受到傷害
"33% increased Damage with [HitDamage|Hits] against Enemies affected by [Ailments]","增加 33%對受[Ailments|異常狀態]影響的敵人的[HitDamage|擊中]傷害"
"8% increased [Projectile] Damage","增加 8%[Projectile|投射物]傷害"
"[Projectile|Projectiles] deal 15% increased Damage with Hits against Enemies further than 6m","增加 15%[Projectile|投射物]對距離超過 6 公尺的敵人造成的擊中傷害"
"[Projectile|Projectiles] deal 15% increased Damage with Hits against Enemies within 2m","增加 15%[Projectile|投射物]對距離 2 公尺內的敵人造成的擊中傷害"
"[Projectile|Projectiles] have 15% increased [Critical] Hit Chance against Enemies further than 6m","[Projectile|投射物]對距離超過 6 公尺的敵人[Critical|暴擊]機率增加 15%"
"25% chance to inflict [Daze] with [HitDamage|Hits] against Enemies further than 6m","[HitDamage|擊中] 6 公尺外的敵人時，有 25% 機率造成[Daze|目眩]"
"[Projectile|Projectiles] have 30% increased [Critical] Hit Chance against Enemies further than 6m","[Projectile|投射物]對距離超過 6 公尺的敵人[Critical|暴擊]機率增加 30%"
"[Projectile|Projectiles] have 30% increased [CriticalDamageBonus|Critical Damage Bonus] against Enemies further than 6m","增加 30%[Projectile|投射物]對 6 公尺外敵人的[CriticalDamageBonus|暴擊傷害加成]"
"15% increased Duration of [Ailments|Ailments] against Enemies with [Exposure]","對帶有[Exposure|曝曬]的敵人施加的[Ailments|異常狀態]增加 15% 持續時間"
"[Gain] 6% of [ElementalDamage|Elemental Damage] as Extra [Fire] Damage","[Gain|獲得]相當於 6% [ElementalDamage|元素傷害]的額外[Fire|火焰]傷害"
"[Gain] 25% of [Physical] Damage as Extra [Fire] Damage against [HeavyStun|Heavy Stunned] Enemies","對於受[HeavyStun|沉重暈眩]的敵人，[Gain|獲得]相當於[Physical|物理]傷害 25% 的額外[Fire|火焰]傷害"
"20% increased chance to inflict [Ailments|Ailments] against Enemies with [Exposure]","增加 20%對帶有[Exposure|曝曬]的敵人造成[Ailments|異常狀態]的機率"
"[Gain] 6% of [ElementalDamage|Elemental Damage] as Extra [Cold] Damage","[Gain|獲得]相當於 6% [ElementalDamage|元素傷害]的額外[Cold|冰冷]傷害"
"30% increased [Critical|Critical Hit Chance] against enemies with [Exposure]","對帶有[Exposure|曝曬]敵人的[Critical|暴擊率]增加 30%"
"[Gain] 6% of [ElementalDamage|Elemental Damage] as Extra [Lightning] Damage","[Gain|獲得]相當於 6% [ElementalDamage|元素傷害]的額外[Lightning|閃電]傷害"
"30% chance for [Lightning] Damage with [HitDamage|Hits] to be [Lucky]","[HitDamage|擊中]造成的[Lightning|閃電]傷害有 30% 機率為[Lucky|幸運]"
"5% Chance to build an additional [Combo] on [HitDamage|Hit]","[HitDamage|擊中]時有 5% 機率額外累積一個[Combo|連擊]"
"10% Chance to build an additional [Combo] on [HitDamage|Hit]","[HitDamage|擊中]時有 10% 機率額外累積一個[Combo|連擊]"
"20% increased [Attack] Damage","增加 20%[Attack|攻擊]傷害"
"Skills deal 8% increased Damage per [Combo] consumed, up to 40%","每消耗 1 個 [Combo|連擊]，增加 8% 技能造成的傷害，最高 40%"
"8% [FasterESRechargeStart|faster start of Energy Shield Recharge]","[FasterESRechargeStart|能量護盾開始充能速度加快] 8%"
"20% Chance to build an additional [Combo] on [HitDamage|Hit]","[HitDamage|擊中]時有 20% 機率額外累積一個[Combo|連擊]"
"1% increased [ESRechargeRate|Energy Shield Recharge Rate] per 4 [Dexterity]","每 4 [Dexterity|敏捷]，增加 1%[ESRechargeRate|能量護盾充能率]"
"20% increased [Evasion|Evasion Rating] while you have [EnergyShield|Energy Shield]","擁有[EnergyShield|能量護盾]時，增加 20% [Evasion|閃避值]"
"10% increased [Chaos] Damage","增加 10%[Chaos|混沌]傷害"
"+3% to [Resistances|Chaos Resistance]","+3% [Resistances|混沌抗性]"
"+5% to [Resistances|Chaos Resistance]","+5% [Resistances|混沌抗性]"
"50% reduced [BuffEffect|effect] of [Withered|Withered] on you","減少 50%你身上的[Withered|凋零][BuffEffect|效果]"
"+10% to [Resistances|Chaos Resistance]","+10% [Resistances|混沌抗性]"
"[Gain] 5% of Damage as Extra [Chaos] Damage","[Gain|獲得]相當於傷害 5% 的額外[Chaos|混沌]傷害"
"[Meta] Skills gain 4% increased [Energy]","增加 4%[Meta|主要]技能獲得[Energy|能量]"
"[Meta] Skills gain 25% increased [Energy] if you've dealt a [Critical] [HitDamage|Hit] [Recently]","若你[Recently|近期]造成[Critical|暴擊][HitDamage|擊中]，增加 25%[Meta|主要]技能獲得[Energy|能量]"
"35% increased [Critical|Critical Hit] Chance if you've [Trigger|Triggered] a Skill [Recently]","若你[Recently|近期][Trigger|觸發]過技能，[Critical|暴擊]率增加 35%"
"5% increased Mana Regeneration Rate","增加 5% 魔力回復率"
"15% increased [Attack] Speed while not on Low Mana","未處於貧魔狀態時，增加 15% [Attack|攻擊]速度"
"Cannot be [Blind|Blinded]",不會被致盲
"12% chance to [Blind] Enemies on [HitDamage|Hit]","[HitDamage|擊中]敵人時有 12% 機率[Blind|致盲]"
"10% increased Life Recovery rate","增加 10% 生命恢復率"
"10% increased [BuffMagnitude|Magnitude] of [NonDamagingAilments|Non-Damaging Ailments] you inflict","增加 10%你所施加之[NonDamagingAilments|非傷害型異常狀態]的[BuffMagnitude|幅度]"
"[Gain] 8% of [Physical] Damage as Extra [Cold] Damage against [Shock|Shocked] Enemies","對於受[Shock|感電]敵人，[Gain|獲得]相當於[Physical|物理]傷害 8% 的額外[Cold|冰冷]傷害"
